gvkey,datadate,fyear,tic,act,ch,ebit,lct
112168,2006/12/31,2006,RSG,393.4000,29.1000,519.5000,602.2000
112168,2007/12/31,2007,RSG,413.8000,21.8000,590.2000,628.7000
112168,2008/12/31,2008,RSG,1325.7000,68.7000,639.0000,2565.8000
112168,2009/12/31,2009,RSG,1264.9000,48.0000,1557.8000,2548.7000
112168,2010/12/31,2010,RSG,1246.1000,88.3000,1602.6000,2676.5000
112168,2011/12/31,2011,RSG,1265.7000,66.3000,1580.8000,1897.5000
112168,2012/12/31,2012,RSG,1231.3000,67.6000,1364.8000,1695.0000
112168,2013/12/31,2013,RSG,1421.9000,213.3000,1374.7000,1717.1000
112168,2014/12/31,2014,RSG,1391.0000,75.2000,1256.4000,1826.0000
112168,2015/12/31,2015,RSG,1230.3000,32.4000,1488.4000,1834.8000
112168,2016/12/31,2016,RSG,1284.5000,67.8000,1560.3000,1812.0000
112168,2017/12/31,2017,RSG,1436.8000,83.3000,1632.4000,2634.8000
112168,2018/12/31,2018,RSG,1564.4000,70.5000,1669.1000,2718.6000
113490,1996/12/31,1996,CCI,9.4130,7.3430,0.6630,1.7450
113490,1997/12/31,1997,CCI,67.1560,55.0780,-2.1520,11.9500
113490,1998/12/31,1998,CCI,342.1160,296.4500,-12.9330,92.8870
113490,1999/12/31,1999,CCI,662.0450,549.3280,7.5060,131.2810
113490,2000/12/31,2000,CCI,772.1340,453.8330,5.2090,324.8760
113490,2001/12/31,2001,CCI,1216.0610,804.6020,-17.7610,411.4530
113490,2002/12/31,2002,CCI,867.0810,516.1720,46.3520,360.7690
113490,2003/12/31,2003,CCI,641.7600,462.4270,67.3110,643.5300
113490,2004/12/31,2004,CCI,637.3140,567.1480,-18.6680,285.0650
113490,2005/12/31,2005,CCI,221.2950,65.4080,33.9970,464.2140
113490,2006/12/31,2006,CCI,800.0270,592.7160,125.4840,200.7950
113490,2007/12/31,2007,CCI,497.2550,75.2450,193.6520,371.9870
113490,2008/12/31,2008,CCI,485.1680,155.2190,311.9010,834.3580
113490,2009/12/31,2009,CCI,1196.0330,766.1460,453.2280,754.1050
113490,2010/12/31,2010,CCI,545.1450,112.5310,591.1540,440.8850
113490,2011/12/31,2011,CCI,599.1520,80.1200,717.9000,402.1060
113490,2012/12/31,2012,CCI,1581.3240,441.3640,868.5270,1237.8580
113490,2013/12/31,2013,CCI,892.6830,223.3940,962.6710,756.3870
113490,2014/12/31,2014,CCI,931.5020,175.6200,1043.6580,898.9350
113490,2015/12/31,2015,CCI,981.2450,178.8100,995.3260,855.3690
113490,2016/12/31,2016,CCI,1324.7610,567.5990,1001.1220,961.3550
113490,2017/12/31,2017,CCI,1133.7800,314.0940,1122.7980,1292.0820
113490,2018/12/31,2018,CCI,1229.0000,277.0000,1485.0000,1417.0000
114524,1996/12/31,1996,EBAY,0.2850,0.1030,0.2530,0.0910
114524,1997/12/31,1997,EBAY,4.9670,3.7230,1.4870,1.1240
114524,1998/12/31,1998,EBAY,83.3850,31.7900,6.3110,8.0380
114524,1999/12/31,1999,EBAY,459.8340,219.6790,3.1950,88.8250
114524,2000/12/31,2000,EBAY,675.4640,201.8730,36.5440,137.4420
114524,2001/12/31,2001,EBAY,883.8050,523.9690,140.4260,180.1390
114524,2002/12/31,2002,EBAY,1468.4580,1109.3130,354.1970,386.2240
114524,2003/12/31,2003,EBAY,2145.8820,1381.5130,659.2060,647.2760
114524,2004/12/31,2004,EBAY,2911.1490,1330.0450,1059.2420,1084.8700
114524,2005/12/31,2005,EBAY,3183.2370,1313.5800,1441.7070,1484.9350
114524,2006/12/31,2006,EBAY,4970.5860,2662.7920,1433.8560,2518.3950
114524,2007/12/31,2007,EBAY,7122.5050,4221.1910,2004.1180,3099.5790
114524,2008/12/31,2008,EBAY,6286.5900,3188.9280,2133.8010,3705.0870
114524,2009/12/31,2009,EBAY,8460.2080,3999.8180,1838.1520,3641.9680
114524,2010/12/31,2010,EBAY,11065.3380,5577.4110,2075.0080,4516.5140
114524,2011/12/31,2011,EBAY,12661.4540,4691.1010,2431.0700,6734.2040
114524,2012/12/31,2012,EBAY,21398.0000,6817.0000,2919.0000,10924.0000
114524,2013/12/31,2013,EBAY,23283.0000,4494.0000,3365.0000,12639.0000
114524,2014/12/31,2014,EBAY,26531.0000,6328.0000,3549.0000,17531.0000
114524,2015/12/31,2015,EBAY,7904.0000,1832.0000,2259.0000,2263.0000
114524,2016/12/31,2016,EBAY,8875.0000,1816.0000,2325.0000,3847.0000
114524,2017/12/31,2017,EBAY,7743.0000,2120.0000,2265.0000,3539.0000
114524,2018/12/31,2018,EBAY,7126.0000,2202.0000,2308.0000,4454.0000
114628,1997/11/30,1997,GS,,1328.0000,16000.0000,
114628,1998/11/30,1998,GS,,2836.0000,16879.0000,
114628,1999/11/30,1999,GS,,3055.0000,16467.0000,
114628,2000/11/30,2000,GS,,3870.0000,21720.0000,
114628,2001/11/30,2001,GS,,6909.0000,19023.0000,
114628,2002/11/30,2002,GS,,4822.0000,12121.0000,
114628,2003/11/30,2003,GS,,7087.0000,12198.0000,
114628,2004/11/30,2004,GS,,4365.0000,15605.0000,
114628,2005/11/30,2005,GS,,10261.0000,26462.0000,
114628,2006/11/30,2006,GS,,6293.0000,46248.0000,
114628,2007/11/30,2007,GS,,11882.0000,59585.0000,
114628,2008/11/30,2008,GS,,15740.0000,32937.0000,
114628,2009/12/31,2009,GS,,38291.0000,25914.0000,
114628,2010/12/31,2010,GS,,39788.0000,20714.0000,
114628,2011/12/31,2011,GS,,56008.0000,14091.0000,
114628,2012/12/31,2012,GS,,72669.0000,17815.0000,
114628,2013/12/31,2013,GS,,61133.0000,17807.0000,
114628,2014/12/31,2014,GS,,57600.0000,17314.0000,
114628,2015/12/31,2015,GS,,75105.0000,17094.0000,
114628,2016/12/31,2016,GS,,121711.0000,16598.0000,
114628,2017/12/31,2017,GS,,110051.0000,19933.0000,
114628,2018/12/31,2018,GS,,130547.0000,25627.0000,
117768,1996/12/31,1996,NVDA,4.2780,3.1330,-2.9930,3.8710
117768,1997/12/31,1997,NVDA,19.3410,6.5510,-3.4590,16.2510
117768,1999/01/31,1998,NVDA,101.1120,50.2570,4.5160,47.1280
117768,2000/01/31,1999,NVDA,173.1750,61.5600,54.4120,76.2250
117768,2001/01/31,2000,NVDA,930.4090,674.2750,130.2910,110.3350
117768,2002/01/31,2001,NVDA,1234.1090,333.0000,255.4490,433.4940
117768,2003/01/31,2002,NVDA,1351.6020,346.9940,124.6210,379.4480
117768,2004/01/31,2003,NVDA,1052.7120,214.4220,93.6570,334.1120
117768,2005/01/31,2004,NVDA,1304.9260,208.5120,113.5930,421.1560
117768,2006/01/31,2005,NVDA,1550.2990,295.1560,350.8220,438.6590
117768,2007/01/31,2006,NVDA,2031.7700,77.2140,484.9540,638.8070
117768,2008/01/31,2007,NVDA,2888.8290,508.8690,840.3460,967.1610
117768,2009/01/31,2008,NVDA,2167.9580,417.6880,148.6220,778.5910
117768,2010/01/31,2009,NVDA,2480.8300,447.2210,135.2450,784.3780
117768,2011/01/31,2010,NVDA,3226.9500,665.3610,392.6450,942.6820
117768,2012/01/31,2011,NVDA,3905.3580,667.8760,675.8810,929.9580
117768,2013/01/31,2012,NVDA,4775.2580,732.7860,687.3700,976.2230
117768,2014/01/31,2013,NVDA,5624.7110,1151.5870,533.7370,945.4960
117768,2015/01/31,2014,NVDA,5713.2970,496.6540,758.9890,896.0300
117768,2016/01/31,2015,NVDA,6053.0000,596.0000,898.0000,2351.0000
117768,2017/01/31,2016,NVDA,8536.0000,1766.0000,1953.0000,1788.0000
117768,2018/01/31,2017,NVDA,9255.0000,4002.0000,3210.0000,1153.0000
118122,1996/12/31,1996,APTV,,,,
118122,1997/12/31,1997,APTV,,,,
118122,1998/12/31,1998,APTV,6405.0000,995.0000,519.0000,4061.0000
118122,1999/12/31,1999,APTV,9811.0000,1546.0000,1682.0000,6737.0000
118122,2000/12/31,2000,APTV,8603.0000,760.0000,1744.0000,6243.0000
118122,2001/12/31,2001,APTV,7498.0000,757.0000,518.0000,5850.0000
118122,2002/12/31,2002,APTV,7542.0000,1014.0000,952.0000,5860.0000
118122,2003/12/31,2003,APTV,8046.0000,880.0000,676.0000,6191.0000
118122,2004/12/31,2004,APTV,7699.0000,964.0000,205.0000,6705.0000
118122,2005/12/31,2005,APTV,9554.0000,2221.0000,-1196.0000,6803.0000
118122,2006/12/31,2006,APTV,9215.0000,1667.0000,-1910.0000,8370.0000
118122,2007/12/31,2007,APTV,8219.0000,1036.0000,-1390.0000,9092.0000
118122,2008/12/31,2008,APTV,6151.0000,959.0000,-811.0000,8429.0000
118122,2009/12/31,2009,APTV,6835.0000,3107.0000,-696.0000,3426.0000
118122,2010/12/31,2010,APTV,7666.0000,3219.0000,1154.0000,3719.0000
118122,2011/12/31,2011,APTV,5501.0000,1363.0000,1751.0000,3712.0000
118122,2012/12/31,2012,APTV,5227.0000,1105.0000,1667.0000,3659.0000
118122,2013/12/31,2013,APTV,5752.0000,1389.0000,1828.0000,3894.0000
118122,2014/12/31,2014,APTV,5224.0000,904.0000,1998.0000,3889.0000
118122,2015/12/31,2015,APTV,5121.0000,535.0000,1924.0000,3927.0000
118122,2016/12/31,2016,APTV,5419.0000,838.0000,2164.0000,4148.0000
118122,2017/12/31,2017,APTV,5641.0000,1596.0000,1545.0000,3540.0000
118122,2018/12/31,2018,APTV,4777.0000,567.0000,1612.0000,3694.0000
119314,1997/12/31,1997,BKNG,0.2660,0.0160,,2.6550
119314,1998/12/31,1998,BKNG,60.2040,53.5930,-112.7900,10.2820
119314,1999/12/31,1999,BKNG,211.7390,133.1720,-1062.2100,39.2500
119314,2000/12/31,2000,BKNG,131.2230,90.5920,-66.4440,79.2970
119314,2001/12/31,2001,BKNG,185.3110,99.9430,-9.8290,87.2960
119314,2002/12/31,2002,BKNG,169.5680,67.1820,4.3880,65.3270
119314,2003/12/31,2003,BKNG,283.5130,93.7320,14.4700,49.6140
119314,2004/12/31,2004,BKNG,272.5460,101.2700,30.4100,74.3770
119314,2005/12/31,2005,BKNG,223.6820,80.3410,37.5480,71.0150
119314,2006/12/31,2006,BKNG,503.0890,423.5770,60.4500,100.6720
119314,2007/12/31,2007,BKNG,613.0000,385.3590,173.5030,694.8430
119314,2008/12/31,2008,BKNG,623.8390,364.5500,289.4740,546.6520
119314,2009/12/31,2009,BKNG,1022.9410,202.1410,473.4660,408.7650
119314,2010/12/31,2010,BKNG,1957.4640,358.9670,787.7090,471.1680
119314,2011/12/31,2011,BKNG,3066.8440,632.8360,1398.9220,1105.7980
119314,2012/12/31,2012,BKNG,5682.3750,1536.3490,1870.7190,1461.7260
119314,2013/12/31,2013,BKNG,7480.9410,1289.9940,2435.1530,1381.7450
119314,2014/12/31,2014,BKNG,5267.3740,3148.6510,3080.2120,1379.9910
119314,2015/12/31,2015,BKNG,3553.2370,1477.2650,3228.8480,1439.3100
119314,2016/12/31,2016,BKNG,5401.5190,2081.0750,3847.0130,2858.6700
119314,2017/12/31,2017,BKNG,9034.8050,2541.6040,4557.3920,3497.8680
119314,2018/12/31,2018,BKNG,8407.0000,2624.0000,5351.9000,3555.0000
121077,1997/09/30,1997,FFIV,0.6170,0.1430,-1.3590,0.9340
121077,1998/09/30,1998,FFIV,8.5870,6.2060,-3.2480,1.8240
121077,1999/09/30,1999,FFIV,39.7620,24.7970,-4.8780,10.8730
121077,2000/09/30,2000,FFIV,100.6330,53.0170,12.8520,34.7350
121077,2001/09/30,2001,FFIV,101.8980,18.3210,-20.7680,27.0080
121077,2002/09/30,2002,FFIV,105.7990,20.8010,-6.2670,31.2890
121077,2003/09/30,2003,FFIV,69.7440,10.3510,4.1890,36.0090
121077,2004/09/30,2004,FFIV,175.1320,24.9010,26.3280,50.5720
121077,2005/09/30,2005,FFIV,294.4240,51.8670,71.8910,63.3250
121077,2006/09/30,2006,FFIV,462.9750,37.7460,90.1380,99.6370
121077,2007/09/30,2007,FFIV,386.6500,54.2960,113.5020,153.4100
121077,2008/09/30,2008,FFIV,323.3690,78.3030,104.5850,186.8210
121077,2009/09/30,2009,FFIV,468.1820,110.8370,127.5900,223.0140
121077,2010/09/30,2010,FFIV,605.9550,168.7540,230.0020,287.0850
121077,2011/09/30,2011,FFIV,763.6730,216.7840,350.6620,372.3070
121077,2012/09/30,2012,FFIV,776.0810,211.1810,427.0530,466.0290
121077,2013/09/30,2013,FFIV,816.3710,189.6930,433.9110,551.3500
121077,2014/09/30,2014,FFIV,998.8480,281.5020,493.8570,636.9810
121077,2015/09/30,2015,FFIV,1188.1400,390.4600,552.8990,755.1230
121077,2016/09/30,2016,FFIV,1288.8010,514.5710,556.4280,844.2380
121077,2017/09/30,2017,FFIV,1459.3080,673.2280,577.0650,934.6010
121077,2018/09/30,2018,FFIV,1417.6580,424.7070,609.3250,954.4330
121382,1997/12/31,1997,SBAC,18.1410,6.1090,5.6260,18.1250
121382,1998/12/31,1998,SBAC,45.8360,26.7430,-8.7830,37.7530
121382,1999/12/31,1999,SBAC,33.6110,3.1310,-7.2850,54.5560
121382,2000/12/31,2000,SBAC,82.2360,14.9800,-3.1180,109.7110
121382,2001/12/31,2001,SBAC,92.2870,13.9040,-23.5670,113.7010
121382,2002/12/31,2002,SBAC,113.5990,61.1410,-25.3730,262.5910
121382,2003/12/31,2003,SBAC,68.9270,8.3380,-22.4950,76.0470
121382,2004/12/31,2004,SBAC,116.1720,69.6270,-16.5390,51.0030
121382,2005/12/31,2005,SBAC,132.1880,45.9340,4.6430,52.1430
121382,2006/12/31,2006,SBAC,127.6070,46.1480,21.4630,58.3540
121382,2007/12/31,2007,SBAC,213.2120,70.2720,32.5710,76.1700
121382,2008/12/31,2008,SBAC,154.3150,78.8560,47.9890,90.5940
121382,2009/12/31,2009,SBAC,236.8380,161.3170,63.6480,158.7250
121382,2010/12/31,2010,SBAC,146.7270,64.2540,90.2410,130.5840
121382,2011/12/31,2011,SBAC,129.3560,47.3160,123.2750,126.8810
121382,2012/12/31,2012,SBAC,368.5630,233.0990,193.9620,863.6880
121382,2013/12/31,2013,SBAC,343.6520,122.1120,277.8030,747.6730
121382,2014/12/31,2014,SBAC,326.8880,39.4430,368.1220,331.0500
121382,2015/12/31,2015,SBAC,293.9600,118.0390,419.1030,273.3710
121382,2016/12/31,2016,SBAC,324.5710,146.1090,447.1880,873.4470
121382,2017/12/31,2017,SBAC,259.5330,68.7830,507.5650,278.9050
121382,2018/12/31,2018,SBAC,373.8540,143.4440,582.2610,1206.2790
121718,1997/12/31,1997,JNPR,46.7700,30.4420,-11.5980,2.0790
121718,1998/12/31,1998,JNPR,28.8340,20.0980,-32.2700,14.4020
121718,1999/12/31,1999,JNPR,377.8330,158.0430,-14.6200,55.6630
121718,2000/12/31,2000,JNPR,1348.5470,563.0050,214.0890,216.4080
121718,2001/12/31,2001,JNPR,1126.0480,606.8450,97.2710,242.2190
121718,2002/12/31,2002,JNPR,680.9290,194.4350,-20.8220,242.0240
121718,2003/12/31,2003,JNPR,690.8090,365.6060,70.9960,290.8130
121718,2004/12/31,2004,JNPR,1413.7330,713.1820,230.7390,502.8370
121718,2005/12/31,2005,JNPR,1818.4560,918.4010,456.1480,627.4000
121718,2006/12/31,2006,JNPR,2521.8060,1596.3330,323.5390,762.6170
121718,2007/12/31,2007,JNPR,2555.1150,1716.1100,416.4160,1379.8430
121718,2008/12/31,2008,JNPR,2816.2060,2019.0840,708.9530,1056.6100
121718,2009/12/31,2009,JNPR,2878.9590,1604.7230,512.4890,1375.7850
121718,2010/12/31,2010,JNPR,3214.3700,1811.8870,784.7310,1471.9760
121718,2011/12/31,2011,JNPR,4439.6610,2910.4200,656.2420,1466.7030
121718,2012/12/31,2012,JNPR,3600.7000,2407.8000,409.8000,1422.0000
121718,2013/12/31,2013,JNPR,3703.9000,2284.0000,614.3000,1441.4000
121718,2014/12/31,2014,JNPR,2971.9000,1639.6000,659.5000,1527.7000
121718,2015/12/31,2015,JNPR,2912.4000,1420.9000,913.5000,1801.9000
121718,2016/12/31,2016,JNPR,3971.9000,1833.2000,904.8000,1735.9000
121718,2017/12/31,2017,JNPR,4184.5000,2006.5000,935.1000,1738.2000
121718,2018/12/31,2018,JNPR,4581.8000,2489.0000,598.4000,1842.5000
124434,1998/12/31,1998,BLK,,,83.6140,
124434,1999/12/31,1999,BLK,,,110.9430,
124434,2000/12/31,2000,BLK,,,143.0380,
124434,2001/12/31,2001,BLK,,,170.1760,
124434,2002/12/31,2002,BLK,,,215.1390,
124434,2003/12/31,2003,BLK,,,228.2760,
124434,2004/12/31,2004,BLK,,,276.8940,
124434,2005/12/31,2005,BLK,,,340.5410,
124434,2006/12/31,2006,BLK,,,648.1820,
124434,2007/12/31,2007,BLK,,,1442.4390,
124434,2008/12/31,2008,BLK,,,1631.0000,
124434,2009/12/31,2009,BLK,,,1483.0000,
124434,2010/12/31,2010,BLK,,,3088.0000,
124434,2011/12/31,2011,BLK,,,3344.0000,
124434,2012/12/31,2012,BLK,,,3546.0000,
124434,2013/12/31,2013,BLK,,,4024.0000,
124434,2014/12/31,2014,BLK,,,4524.0000,
124434,2015/12/31,2015,BLK,,,4664.0000,
124434,2016/12/31,2016,BLK,,,4646.0000,
124434,2017/12/31,2017,BLK,,,5294.0000,
124434,2018/12/31,2018,BLK,,6488.0000,5595.0000,
125595,1998/12/31,1998,AKAM,6.8610,6.5790,,0.7050
125595,1999/12/31,1999,AKAM,273.6630,269.5540,-56.4380,18.6370
125595,2000/12/31,2000,AKAM,355.3440,150.1300,-898.2100,84.9480
125595,2001/12/31,2001,AKAM,227.9990,78.7740,-460.5620,91.2980
125595,2002/12/31,2002,AKAM,141.6830,111.2620,-136.7120,81.0990
125595,2003/12/31,2003,AKAM,202.4160,160.0740,-19.6760,62.6600
125595,2004/12/31,2004,AKAM,108.6690,35.3180,48.9670,46.7660
125595,2005/12/31,2005,AKAM,354.9980,91.7920,73.3750,61.8760
125595,2006/12/31,2006,AKAM,374.6730,80.5950,83.1060,89.2640
125595,2007/12/31,2007,AKAM,695.0420,145.0780,144.7500,88.3750
125595,2008/12/31,2008,AKAM,501.9090,156.0740,214.7730,100.4560
125595,2009/12/31,2009,AKAM,761.1730,181.3050,223.9340,327.2930
125595,2010/12/31,2010,AKAM,858.4670,231.8660,253.8620,145.1510
125595,2011/12/31,2011,AKAM,1122.0200,559.1970,296.1150,148.3920
125595,2012/12/31,2012,AKAM,728.3840,201.9890,320.6800,202.9440
125595,2013/12/31,2013,AKAM,1029.7140,333.8910,417.6640,263.1660
125595,2014/12/31,2014,AKAM,1262.5550,238.6500,495.5150,334.0110
125595,2015/12/31,2015,AKAM,1253.1880,289.4730,468.6730,332.4400
125595,2016/12/31,2016,AKAM,1309.9170,324.1690,471.5950,374.5880
125595,2017/12/31,2017,AKAM,1308.8720,313.3820,378.0760,463.9040
125595,2018/12/31,2018,AKAM,2535.3540,1036.4550,455.7820,1210.7090
126136,1998/12/31,1998,CHTR,27.2000,9.5730,,142.3700
126136,1999/12/31,1999,CHTR,262.5910,133.7060,-186.4350,719.9580
126136,2000/12/31,2000,CHTR,432.5680,130.7020,-971.4340,1367.2340
126136,2001/12/31,2001,CHTR,367.1790,1.6790,-1244.8260,1374.9940
126136,2002/12/31,2002,CHTR,633.0000,321.0000,349.0000,1405.0000
126136,2003/12/31,2003,CHTR,350.0000,127.0000,444.0000,1235.0000
126136,2004/12/31,2004,CHTR,922.0000,650.0000,400.0000,1217.0000
126136,2005/12/31,2005,CHTR,327.0000,21.0000,414.0000,1191.0000
126136,2006/12/31,2006,CHTR,339.0000,60.0000,547.0000,1298.0000
126136,2007/12/31,2007,CHTR,336.0000,75.0000,765.0000,1332.0000
126136,2008/12/31,2008,CHTR,1218.0000,960.0000,976.0000,1465.0000
126136,2009/12/31,2009,CHTR,1071.0000,709.0000,1150.0000,968.0000
126136,2010/12/31,2010,CHTR,326.0000,4.0000,1049.0000,1049.0000
126136,2011/12/31,2011,CHTR,370.0000,2.0000,1048.0000,1153.0000
126136,2012/12/31,2012,CHTR,333.0000,7.0000,931.0000,1224.0000
126136,2013/12/31,2013,CHTR,322.0000,21.0000,956.0000,1467.0000
126136,2014/12/31,2014,CHTR,371.0000,3.0000,1033.0000,1635.0000
126136,2015/12/31,2015,CHTR,345.0000,5.0000,1275.0000,1972.0000
126136,2016/12/31,2016,CHTR,3300.0000,1535.0000,3597.0000,9572.0000
126136,2017/12/31,2017,CHTR,2555.0000,621.0000,4576.0000,11090.0000
126136,2018/12/31,2018,CHTR,2730.0000,551.0000,5456.0000,12095.0000
126296,1998/06/30,1998,EXPE,7.4190,0.0000,-29.4780,2.6050
126296,1999/06/30,1999,EXPE,4.9700,0.0000,-19.6020,3.5800
126296,2000/06/30,2000,EXPE,81.1190,60.6700,-116.6150,60.9970
126296,2001/06/30,2001,EXPE,253.6890,182.1610,-82.6440,157.5420
126296,2002/12/31,2002,EXPE,644.8520,218.2190,120.5370,373.9070
126296,2003/12/31,2003,EXPE,1680.1620,188.6390,255.1820,825.3240
126296,2004/12/31,2004,EXPE,2245.8570,154.9570,240.4730,982.1790
126296,2005/12/31,2005,EXPE,590.2440,297.4160,397.0520,1438.2250
126296,2006/12/31,2006,EXPE,1182.6850,853.2740,398.3290,1400.1250
126296,2007/12/31,2007,EXPE,1045.6550,617.3860,529.0690,1774.3520
126296,2008/12/31,2008,EXPE,1198.7140,665.4120,567.0470,1566.1680
126296,2009/12/31,2009,EXPE,1225.0490,642.5440,673.2400,1835.0570
126296,2010/12/31,2010,EXPE,1701.6270,714.3320,747.4570,1889.4200
126296,2011/12/31,2011,EXPE,2274.4290,689.1340,500.4640,2553.3570
126296,2012/12/31,2012,EXPE,2614.5020,1293.1610,548.7490,2982.3110
126296,2013/12/31,2013,EXPE,2219.2870,1021.0330,513.4510,3294.3810
126296,2014/12/31,2014,EXPE,2924.4890,1402.7000,594.9330,4186.6150
126296,2015/12/31,2015,EXPE,2978.7610,1676.2990,460.8500,5926.0170
126296,2016/12/31,2016,EXPE,3450.2510,1796.8110,578.9970,6127.1980
126296,2017/12/31,2017,EXPE,5539.5890,2846.7290,667.2880,7878.6900
126296,2018/12/31,2018,EXPE,5197.0000,2443.0000,783.0000,8060.0000
126554,1998/10/31,1998,A,3075.0000,0.0000,558.0000,1599.0000
126554,1999/10/31,1999,A,3538.0000,0.0000,792.0000,1681.0000
126554,2000/10/31,2000,A,5655.0000,996.0000,1074.0000,2758.0000
126554,2001/10/31,2001,A,4799.0000,1170.0000,-550.0000,2002.0000
126554,2002/10/31,2002,A,4880.0000,1844.0000,-1133.0000,2181.0000
126554,2003/10/31,2003,A,3889.0000,1607.0000,-353.0000,1906.0000
126554,2004/10/31,2004,A,4577.0000,2315.0000,567.0000,1871.0000
126554,2005/10/31,2005,A,4447.0000,2226.0000,304.0000,1936.0000
126554,2006/10/31,2006,A,3958.0000,2262.0000,515.0000,1538.0000
126554,2007/10/31,2007,A,3671.0000,1826.0000,656.0000,1663.0000
126554,2008/10/31,2008,A,3208.0000,1405.0000,825.0000,1325.0000
126554,2009/10/31,2009,A,3961.0000,2479.0000,303.0000,1123.0000
126554,2010/10/31,2010,A,6169.0000,2649.0000,835.0000,3083.0000
126554,2011/10/31,2011,A,5569.0000,3527.0000,1193.0000,1837.0000
126554,2012/10/31,2012,A,4629.0000,2351.0000,1229.0000,1893.0000
126554,2013/10/31,2013,A,4983.0000,2675.0000,1061.0000,1602.0000
126554,2014/10/31,2014,A,5500.0000,3028.0000,1128.0000,1702.0000
126554,2015/10/31,2015,A,3686.0000,2003.0000,605.0000,976.0000
126554,2016/10/31,2016,A,3635.0000,2289.0000,716.0000,945.0000
126554,2017/10/31,2017,A,4169.0000,2678.0000,881.0000,1263.0000
126554,2018/10/31,2018,A,3848.0000,2247.0000,989.0000,1171.0000
128978,1998/12/31,1998,PKG,243.5630,0.0010,109.3170,164.1520
128978,1999/12/31,1999,PKG,402.9270,10.3000,181.2100,227.4700
128978,2000/12/31,2000,PKG,403.7090,7.8920,344.8380,218.5480
128978,2001/12/31,2001,PKG,448.2170,82.4650,253.7610,191.8950
128978,2002/12/31,2002,PKG,509.5540,131.3050,153.3490,296.8060
128978,2003/12/31,2003,PKG,567.0770,172.0220,124.0060,342.9770
128978,2004/12/31,2004,PKG,677.0610,213.3210,116.8900,335.1040
128978,2005/12/31,2005,PKG,553.4890,112.6690,112.7700,372.0940
128978,2006/12/31,2006,PKG,646.7180,161.8370,234.4560,388.3380
128978,2007/12/31,2007,PKG,733.0370,228.1430,300.5150,562.5770
128978,2008/12/31,2008,PKG,633.1730,149.3970,260.2710,361.9820
128978,2009/12/31,2009,PKG,885.2140,260.7270,198.5520,370.9570
128978,2010/12/31,2010,PKG,798.0410,196.5560,297.1110,405.5580
128978,2011/12/31,2011,PKG,812.0630,156.3130,283.4720,376.5000
128978,2012/12/31,2012,PKG,937.0330,207.3930,359.7480,259.8460
128978,2013/12/31,2013,PKG,1487.2040,190.9600,554.0850,660.5390
128978,2014/12/31,2014,PKG,1578.6000,124.9000,818.5000,611.0000
128978,2015/12/31,2015,PKG,1554.5000,184.2000,765.8000,561.9000
128978,2016/12/31,2016,PKG,1696.3000,239.3000,809.5000,625.4000
128978,2017/12/31,2017,PKG,1915.1000,216.9000,960.9000,832.7000
128978,2018/12/31,2018,PKG,2115.1000,361.5000,1124.2000,693.6000
133366,1998/12/31,1998,EW,353.0000,0.0000,87.0000,157.0000
133366,1999/12/31,1999,EW,356.0000,0.0000,117.0000,156.0000
133366,2000/12/31,2000,EW,282.0000,28.0000,81.0000,219.0000
133366,2001/12/31,2001,EW,293.0000,48.0000,91.0000,184.0000
133366,2002/12/31,2002,EW,326.4000,34.2000,111.8000,197.9000
133366,2003/12/31,2003,EW,360.2000,61.1000,138.4000,167.2000
133366,2004/12/31,2004,EW,367.5000,48.9000,154.4000,195.4000
133366,2005/12/31,2005,EW,514.2000,178.6000,175.6000,194.2000
133366,2006/12/31,2006,EW,531.6000,182.8000,173.2000,226.2000
133366,2007/12/31,2007,EW,581.7000,141.8000,172.6000,375.4000
133366,2008/12/31,2008,EW,691.9000,218.7000,198.3000,258.5000
133366,2009/12/31,2009,EW,889.2000,334.1000,238.0000,290.5000
133366,2010/12/31,2010,EW,1032.6000,396.1000,284.3000,337.8000
133366,2011/12/31,2011,EW,1168.5000,171.2000,300.1000,335.2000
133366,2012/12/31,2012,EW,1291.9000,310.9000,417.0000,347.4000
133366,2013/12/31,2013,EW,1725.8000,420.4000,454.5000,345.6000
133366,2014/12/31,2014,EW,2294.6000,653.8000,494.8000,434.4000
133366,2015/12/31,2015,EW,2047.9000,718.4000,636.9000,476.2000
133366,2016/12/31,2016,EW,2240.0000,930.1000,790.9000,532.5000
133366,2017/12/31,2017,EW,2532.1000,818.3000,1097.0000,1402.9000
133366,2018/12/31,2018,EW,2286.9000,714.1000,1038.7000,876.6000
133768,1998/12/31,1998,MET,,3301.0000,2614.0000,
133768,1999/12/31,1999,MET,,2789.0000,1895.0000,
133768,2000/12/31,2000,MET,,3434.0000,1840.0000,
133768,2001/12/31,2001,MET,,7473.0000,1820.0000,
133768,2002/12/31,2002,MET,,2323.0000,2147.0000,
133768,2003/12/31,2003,MET,,3733.0000,3218.0000,
133768,2004/12/31,2004,MET,,4051.0000,4339.0000,
133768,2005/12/31,2005,MET,,4018.0000,5260.0000,
133768,2006/12/31,2006,MET,,7107.0000,5355.0000,
133768,2007/12/31,2007,MET,,10368.0000,7381.0000,
133768,2008/12/31,2008,MET,,24207.0000,5944.0000,
133768,2009/12/31,2009,MET,,10112.0000,-3348.0000,
133768,2010/12/31,2010,MET,,13046.0000,5554.0000,
133768,2011/12/31,2011,MET,,10461.0000,12030.0000,
